1	44	40	0.51909	0.144206				
1	45	41	0.519072	0.144199				
1	46	42	0.519054	0.144192				
1	47	43	0.519035	0.144185				
1	43	3	0.516462	0.144725				
1	42	2	0.516459	0.144729				
1	41	1	0.516456	0.144732				
1	40	0	0.516452	0.144736				
4	49	48	0.516343	0.020518				
4	50	48	0.51629	0.02057				
4	50	49	0.516241	0.020564				
4	51	48	0.516238	0.020621				
4	51	49	0.516189	0.020615				
4	51	50	0.516141	0.020609				
5	1	0	0.513076	0.021639				
5	2	0	0.513074	0.021639				
5	2	1	0.513072	0.021639				
5	3	0	0.513072	0.021639				
5	3	1	0.51307	0.021639				
5	3	2	0.513068	0.021639				
1	44	36	0.512119	0.145508				
1	45	37	0.512099	0.1455				
1	46	38	0.512078	0.145492				
1	47	39	0.512058	0.145484				
2	29	28	0.511384	0.018995				
2	30	28	0.51129	0.019089				
2	30	29	0.511242	0.019075				
2	31	28	0.511197	0.019182				
2	31	29	0.51115	0.019167				
2	31	30	0.511102	0.019153				
1	49	44	0.507609	0.152481				
1	48	45	0.5076	0.152451				
1	50	44	0.507588	0.152503				
1	48	46	0.507569	0.152443				
1	51	44	0.507566	0.152524				
1	50	45	0.507556	0.152494				
1	49	46	0.507547	0.152464				
1	48	47	0.507538	0.152434				
1	51	45	0.507535	0.152515				
1	49	47	0.507516	0.152456				
1	51	46	0.507504	0.152507				
1	50	47	0.507494	0.152477				
1	5	4	0.506987	0.024497				
1	6	5	0.506933	0.024542				
1	6	4	0.506929	0.024554				
1	7	6	0.506879	0.024588				
1	7	5	0.506875	0.0246				
1	7	4	0.506871	0.024612				
1	40	36	0.505567	0.145229				
3	41	40	0.50555	0.020816				
1	41	37	0.505546	0.145221				
1	42	38	0.505526	0.145213				
1	43	39	0.505505	0.145205				
3	42	40	0.505454	0.020912				
3	42	41	0.50538	0.020899				
3	43	40	0.50536	0.021007				
3	43	41	0.505286	0.020993				
3	43	42	0.505213	0.02098				
1	39	3	0.503025	0.14635				
1	38	2	0.503021	0.146353				
1	37	1	0.503018	0.146357				
1	36	0	0.503014	0.14636				
1	44	3	0.502579	0.152782				
1	44	2	0.502575	0.152786				
1	44	1	0.502572	0.15279				
1	45	3	0.502541	0.15282				
1	45	2	0.502538	0.152823				
1	45	0	0.502531	0.15283				
1	46	3	0.502503	0.152857				
1	46	1	0.502497	0.152864				
1	46	0	0.502494	0.152868				
1	47	2	0.502462	0.152898				
1	47	1	0.502459	0.152902				
1	47	0	0.502456	0.152905				
1	48	32	0.502228	0.148967				
1	49	33	0.502208	0.148958				
1	50	34	0.502188	0.148949				
1	51	35	0.502169	0.148941				
1	49	40	0.500069	0.15393				
1	48	41	0.500055	0.153899				
1	50	40	0.500047	0.153952				
1	51	40	0.500026	0.153973				
1	48	42	0.500019	0.153889				
1	50	41	0.500011	0.153942				
1	49	42	0.499997	0.15391				
1	51	41	0.49999	0.153963				
1	48	43	0.499983	0.153879				
1	49	43	0.499961	0.153901				
1	51	42	0.499954	0.153953				
1	50	43	0.499939	0.153922				
1	44	32	0.493233	0.149075				
1	45	33	0.493214	0.149066				
1	46	34	0.493194	0.149058				
1	47	35	0.493174	0.149049				
1	49	36	0.493132	0.155341				
1	48	37	0.493118	0.155309				
1	50	36	0.493111	0.155363				
1	51	36	0.493089	0.155384				
1	48	38	0.493082	0.155298				
1	50	37	0.493074	0.155352				
1	49	38	0.49306	0.15532				
1	51	37	0.493053	0.155373				
1	48	39	0.493046	0.155287				
1	49	39	0.493024	0.155309				
1	51	38	0.493016	0.155362				
1	50	39	0.493002	0.15533				
1	44	41	0.490508	0.154225				
1	45	40	0.490506	0.154273				
1	44	42	0.490472	0.154216				
1	46	40	0.490468	0.15431				
1	44	43	0.490436	0.154206				
1	45	42	0.490434	0.154253				
1	46	41	0.490432	0.1543				
1	47	40	0.490431	0.154347				
1	45	43	0.490398	0.154243				
1	47	41	0.490395	0.154338				
1	46	43	0.490361	0.15428				
1	47	42	0.490359	0.154328				
1	40	3	0.486939	0.154792				
1	40	2	0.486936	0.154795				
1	40	1	0.486933	0.154799				
1	41	3	0.486892	0.154839				
1	41	2	0.486889	0.154843				
1	41	0	0.486882	0.15485				
1	42	3	0.486845	0.154886				
1	42	1	0.486838	0.154893				
1	42	0	0.486835	0.154897				
1	43	2	0.486794	0.154937				
1	43	1	0.486791	0.15494				
1	43	0	0.486788	0.154944				
1	40	32	0.486396	0.148752				
1	41	33	0.486377	0.148743				
1	42	34	0.486357	0.148735				
1	43	35	0.486337	0.148726				
1	48	28	0.486065	0.151757				
1	49	29	0.486048	0.151748				
1	50	30	0.48603	0.151739				
1	51	31	0.486013	0.15173				
1	44	37	0.483487	0.155542				
1	45	36	0.483486	0.15559				
1	44	38	0.483451	0.155531				
1	46	36	0.483448	0.155627				
1	44	39	0.483415	0.15552				
1	45	38	0.483414	0.155568				
1	46	37	0.483412	0.155616				
1	47	36	0.48341	0.155665				
1	45	39	0.483377	0.155557				
1	47	37	0.483374	0.155654				
1	46	39	0.48334	0.155595				
1	47	38	0.483338	0.155643				
1	36	32	0.481739	0.148155				
1	37	33	0.481719	0.148146				
1	38	34	0.4817	0.148138				
1	39	35	0.48168	0.148129				
1	48	24	0.479448	0.15236				
1	49	25	0.479434	0.152351				
1	50	26	0.47942	0.152341				
1	51	27	0.479406	0.152332				
1	35	3	0.478573	0.149793				
1	34	2	0.478569	0.149797				
1	33	1	0.478566	0.149801				
1	32	0	0.478562	0.149804				
2	25	24	0.477477	0.019287				
2	26	24	0.477382	0.019381				
2	26	25	0.477343	0.019367				
2	27	24	0.477289	0.019475				
2	27	25	0.477249	0.01946				
2	27	26	0.47721	0.019446				
1	44	28	0.4771	0.152074				
1	45	29	0.477083	0.152065				
1	46	30	0.477065	0.152056				
1	47	31	0.477048	0.152047				
1	40	37	0.476519	0.155312				
1	41	36	0.476508	0.15537				
1	40	38	0.476483	0.155301				
1	42	36	0.476461	0.155417				
1	40	39	0.476447	0.15529				
1	41	38	0.476436	0.155348				
1	42	37	0.476424	0.155406				
1	43	36	0.476413	0.155464				
1	41	39	0.476399	0.155337				
1	43	37	0.476377	0.155453				
1	42	39	0.476352	0.155384				
1	43	38	0.476341	0.155442				
1	49	32	0.473413	0.159052				
1	48	33	0.473401	0.15902				
1	50	32	0.473391	0.159074				
1	51	32	0.473369	0.159095				
1	48	34	0.473368	0.159008				
1	50	33	0.473358	0.159062				
1	49	34	0.473346	0.15903				
1	51	33	0.473336	0.159084				
1	48	35	0.473334	0.158997				
1	49	35	0.473312	0.159018				
1	51	34	0.473302	0.159072				
1	50	35	0.473291	0.15904				
